"school_year"	"school_code"	"school_name"	"school_type"	"school_city"	"school_state"	"school_zip"	"school_county"	"school_district"	"district_code"	"grade_levels"	"reported"	"enrolled"	"total_exemptions"	"medical_exempt"	"personal_exempt"	"religious_exempt"	"exempt_DTTd"	"exempt_pertussis"	"exempt_polio"	"exempt_MMR"	"exempt_hepB"	"exempt_varicella"	"percent_exempt_DTTd"	"percent_exempt_pertussis"	"percent_exempt_polio"	"percent_exempt_MMR"	"percent_exempt_hepB"	"percent_exempt_varicella"	"percent_exempt"
"5131"	"2013"	"8141"	"St. Charles Borromeo School"	"Private School"	"Tacoma"	"WA"	"98465"	"PIERCE"	"Tacoma School District"	27010	"P-8"	"Yes"	515	15	6	8	1	9	9	9	11	11	11	1.75	1.75	1.75	2.14	2.14	2.14	2.91
"5132"	"2013"	"8146"	"Visitation School"	"Private School"	"Tacoma"	"WA"	"98409"	"PIERCE"	"Tacoma School District"	27010	"P-8"	"Yes"	112	6	0	6	0	5	1	3	3	2	2	4.46	0.89	2.68	2.68	1.79	1.79	5.36
"5133"	"2013"	"1496"	"Community Montessori"	"Private School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"P-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5134"	"2013"	"8143"	"St. Patrick School"	"Private School"	"Tacoma"	"WA"	"98403"	"PIERCE"	"Tacoma School District"	27010	"P-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5135"	"2013"	"1456"	"Tacoma Waldorf School"	"Private School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"P-5"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5136"	"2013"	"8265"	"Covenant High School"	"Private School"	"Tacoma"	"WA"	"98465"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	97	11	0	11	0	11	11	11	11	11	11	11.34	11.34	11.34	11.34	11.34	11.34	11.34
"5137"	"2013"	"1495"	"Slavic Christian Academy--Tacoma "	"Private School"	"Tacoma"	"WA"	"98415"	"PIERCE"	"Tacoma School District"	27010	"P-10"	"Yes"	170	36	0	36	0	36	35	35	35	35	35	21.18	20.59	20.59	20.59	20.59	20.59	21.18
"5138"	"2013"	"4575"	"Angelo Giaudrone Middle School"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	644	7	2	9	2	8	11	8	7	10	7	1.24	1.71	1.24	1.09	1.55	1.09	1.09
"5139"	"2013"	"2940"	"Arlington Elementary School"	"Public School"	"Tacoma"	"WA"	"98409"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	282	7	2	3	2	4	4	5	5	4	4	1.42	1.42	1.77	1.77	1.42	1.42	2.48
"5140"	"2013"	"3054"	"Baker Middle School"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	697	8	2	14	2	8	13	9	10	9	9	1.15	1.87	1.29	1.43	1.29	1.29	1.15
"5141"	"2013"	"3449"	"Birney Elementary School"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	379	9	1	5	2	7	3	7	7	6	8	1.85	0.79	1.85	1.85	1.58	2.11	2.37
"5142"	"2013"	"2094"	"Blix Elementary School"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	465	3	0	2	1	3	3	3	3	3	3	0.65	0.65	0.65	0.65	0.65	0.65	0.65
"5143"	"2013"	"3646"	"Boze"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	374	7	0	4	3	6	3	7	6	7	7	1.6	0.8	1.87	1.6	1.87	1.87	1.87
"5144"	"2013"	"2872"	"Browns Point Elementary School"	"Public School"	"Tacoma"	"WA"	"98422"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	464	24	4	18	2	19	10	21	22	18	24	4.09	2.16	4.53	4.74	3.88	5.17	5.17
"5145"	"2013"	"3397"	"Bryant Montessori School"	"Public School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"PK-8"	"Yes"	413	49	7	40	3	39	37	40	40	45	46	9.44	8.96	9.69	9.69	10.9	11.14	11.86
"5146"	"2013"	"1585"	"Comm Based Trans Program"	"Public School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"11-12"	"Yes"	51	2	2	3	0	4	2	4	3	2	1	7.84	3.92	7.84	5.88	3.92	1.96	3.92
"5147"	"2013"	"4537"	"Crescent Heights Elementary School"	"Public School"	"Tacoma"	"WA"	"98422"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	478	10	4	6	0	6	5	6	7	7	7	1.26	1.05	1.26	1.46	1.46	1.46	2.09
"5148"	"2013"	"1797"	"Day Reporting School"	"Public School"	"Tacoma"	"WA"	"98406"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5149"	"2013"	"2939"	"Delong Elementary School"	"Public School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	553	11	3	4	4	8	8	8	10	8	10	1.45	1.45	1.45	1.81	1.45	1.81	1.99
"5150"	"2013"	"2747"	"Downing Elementary School"	"Public School"	"Tacoma"	"WA"	"98406"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	271	7	1	6	0	5	5	6	6	5	7	1.85	1.85	2.21	2.21	1.85	2.58	2.58
"5151"	"2013"	"2871"	"Edison Elementary School"	"Public School"	"Tacoma"	"WA"	"98409"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	521	16	1	12	3	12	9	9	13	7	13	2.3	1.73	1.73	2.5	1.34	2.5	3.07
"5152"	"2013"	"2772"	"Fawcett Elementary School"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	413	20	4	16	0	16	14	16	15	13	17	3.87	3.39	3.87	3.63	3.15	4.12	4.84
"5153"	"2013"	"2167"	"Fern Hill Elementary School"	"Public School"	"Tacoma"	"WA"	"98444"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	357	4	0	4	0	1	0	1	1	2	3	0.28	0	0.28	0.28	0.56	0.84	1.12
"5154"	"2013"	"5170"	"First Creek Middle School"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	781	6	2	9	2	7	9	7	8	7	9	0.9	1.15	0.9	1.02	0.9	1.15	0.77
"5155"	"2013"	"3880"	"Foss High School"	"Public School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	955	11	2	24	1	16	16	15	16	14	13	1.68	1.68	1.57	1.68	1.47	1.36	1.15
"5156"	"2013"	"2148"	"Franklin Elementary School"	"Public School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	247	15	2	11	2	13	10	10	11	9	12	5.26	4.05	4.05	4.45	3.64	4.86	6.07
"5157"	"2013"	"2746"	"Geiger Montessori School"	"Public School"	"Tacoma"	"WA"	"98465"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	394	28	4	24	0	16	15	21	19	23	22	4.06	3.81	5.33	4.82	5.84	5.58	7.11
"5158"	"2013"	"3053"	"Grant Elementary School"	"Public School"	"Tacoma"	"WA"	"98406"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	365	31	4	26	1	17	18	18	20	22	19	4.66	4.93	4.93	5.48	6.03	5.21	8.49
"5159"	"2013"	"2377"	"Gray Middle School"	"Public School"	"Tacoma"	"WA"	"98409"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	602	6	1	6	6	8	11	7	9	5	6	1.33	1.83	1.16	1.5	0.83	1	1
"5160"	"2013"	"5066"	"Helen B. Stafford Elementary"	"Public School"	"Tacoma"	"WA"	"98444"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	492	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.2	0.41
"5161"	"2013"	"2338"	"Jason Lee Middle School"	"Public School"	"Tacoma"	"WA"	"98403"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	604	25	5	31	6	31	31	31	29	36	26	5.13	5.13	5.13	4.8	5.96	4.3	4.14
"5162"	"2013"	"2103"	"Jefferson Elementary School"	"Public School"	"Tacoma"	"WA"	"98406"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	289	18	2	16	0	16	11	16	16	17	17	5.54	3.81	5.54	5.54	5.88	5.88	6.23
"5163"	"2013"	"2036"	"Larchmont Elementary School"	"Public School"	"Tacoma"	"WA"	"98445"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	387	9	2	6	0	6	3	6	6	7	7	1.55	0.78	1.55	1.55	1.81	1.81	2.33
"5164"	"2013"	"2215"	"Lincoln High School"	"Public School"	"Tacoma"	"WA"	"98418"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	1423	13	4	20	2	13	16	13	18	14	16	0.91	1.12	0.91	1.26	0.98	1.12	0.91
"5165"	"2013"	"2771"	"Lister Elementary School"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	527	8	4	2	2	7	4	6	7	2	7	1.33	0.76	1.14	1.33	0.38	1.33	1.52
"5166"	"2013"	"2805"	"Lowell Elementary School"	"Public School"	"Tacoma"	"WA"	"98403"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	440	44	12	32	0	27	18	30	29	39	31	6.14	4.09	6.82	6.59	8.86	7.05	10
"5167"	"2013"	"2336"	"Lyon Elementary School"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	339	2	0	2	0	2	1	1	2	0	2	0.59	0.29	0.29	0.59	0	0.59	0.59
"5168"	"2013"	"2252"	"Manitou Park Elementary School"	"Public School"	"Tacoma"	"WA"	"98409"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	571	9	0	8	1	6	5	6	7	6	8	1.05	0.88	1.05	1.23	1.05	1.4	1.58
"5169"	"2013"	"2941"	"Mann Elementary School"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	480	11	1	9	1	8	6	6	6	7	7	1.67	1.25	1.25	1.25	1.46	1.46	2.29
"5170"	"2013"	"2376"	"Mason"	"Public School"	"Tacoma"	"WA"	"98407"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	804	12	8	31	1	14	21	18	19	25	15	1.74	2.61	2.24	2.36	3.11	1.87	1.49
"5171"	"2013"	"3453"	"McCarver Elementary School"	"Public School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	422	8	0	4	3	6	5	6	6	6	7	1.42	1.18	1.42	1.42	1.42	1.66	1.9
"5172"	"2013"	"3244"	"Meeker Middle School"	"Public School"	"Tacoma"	"WA"	"98422"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	651	9	2	13	5	11	16	12	12	14	11	1.69	2.46	1.84	1.84	2.15	1.69	1.38
"5173"	"2013"	"3398"	"Mt Tahoma"	"Public School"	"Tacoma"	"WA"	"98409"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	1452	12	3	25	1	14	18	14	17	18	11	0.96	1.24	0.96	1.17	1.24	0.76	0.83
"5174"	"2013"	"2247"	"N.E. Tacoma Elementary School"	"Public School"	"Tacoma"	"WA"	"98422"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	350	17	6	11	0	11	6	11	10	10	9	3.14	1.71	3.14	2.86	2.86	2.57	4.86
"5175"	"2013"	"4109"	"Oakland High School"	"Public School"	"Tacoma"	"WA"	"98409"	"PIERCE"	"Tacoma School District"	27010	"8-12"	"Yes"	204	8	0	9	2	10	8	10	10	11	10	4.9	3.92	4.9	4.9	5.39	4.9	3.92
"5176"	"2013"	"4283"	"Pearl Street Center"	"Public School"	"Tacoma"	"WA"	"98465"	"PIERCE"	"Tacoma School District"	27010	"6-12"	"Yes"	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5177"	"2013"	"2169"	"Point Defiance Elementary School"	"Public School"	"Tacoma"	"WA"	"98407"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	435	25	2	19	4	19	13	19	18	20	23	4.37	2.99	4.37	4.14	4.6	5.29	5.75
"5178"	"2013"	"2806"	"Reed Elementary School"	"Public School"	"Tacoma"	"WA"	"98418"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	457	11	3	8	0	6	5	6	6	5	9	1.31	1.09	1.31	1.31	1.09	1.97	2.41
"5179"	"2013"	"2275"	"Roosevelt Elementary School"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	242	2	0	2	0	2	1	2	1	1	1	0.83	0.41	0.83	0.41	0.41	0.41	0.83
"5180"	"2013"	"5169"	"Science and Math Institute"	"Public School"	"Tacoma"	"WA"	"98407"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	452	9	0	14	0	10	12	11	10	11	8	2.21	2.65	2.43	2.21	2.43	1.77	1.99
"5181"	"2013"	"2168"	"Sheridan Elementary School"	"Public School"	"Tacoma"	"WA"	"98404"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	559	5	1	1	3	5	4	5	5	4	5	0.89	0.72	0.89	0.89	0.72	0.89	0.89
"5182"	"2013"	"2938"	"Sherman Elementary School"	"Public School"	"Tacoma"	"WA"	"98407"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	381	14	1	13	0	9	8	9	10	13	10	2.36	2.1	2.36	2.62	3.41	2.62	3.67
"5183"	"2013"	"3498"	"Skyline Elementary School"	"Public School"	"Tacoma"	"WA"	"98406"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	367	8	3	5	0	6	5	6	7	5	7	1.63	1.36	1.63	1.91	1.36	1.91	2.18
"5184"	"2013"	"2084"	"Stadium High School"	"Public School"	"Tacoma"	"WA"	"98403"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	1690	21	3	38	7	21	32	30	27	24	15	1.24	1.89	1.78	1.6	1.42	0.89	1.24
"5185"	"2013"	"2358"	"Stanley Elementary School"	"Public School"	"Tacoma"	"WA"	"98405"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	273	10	2	6	2	9	10	9	8	9	9	3.3	3.66	3.3	2.93	3.3	3.3	3.66
"5186"	"2013"	"2359"	"Stewart Middle School"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	517	2	2	10	3	3	10	3	3	4	5	0.58	1.93	0.58	0.58	0.77	0.97	0.39
"5187"	"2013"	"1860"	"Tacoma School of the Arts"	"Public School"	"Tacoma"	"WA"	"98402"	"PIERCE"	"Tacoma School District"	27010	"10-12"	"Yes"	511	6	1	15	2	8	9	8	9	10	9	1.57	1.76	1.57	1.76	1.96	1.76	1.17
"5189"	"2013"	"3448"	"Truman Middle School"	"Public School"	"Tacoma"	"WA"	"98407"	"PIERCE"	"Tacoma School District"	27010	"6-8"	"Yes"	752	9	3	17	1	10	15	11	12	13	10	1.33	1.99	1.46	1.6	1.73	1.33	1.2
"5190"	"2013"	"2083"	"Washington-Hoyt Elementary"	"Public School"	"Tacoma"	"WA"	"98407"	"PIERCE"	"Tacoma School District"	27010	"K -5"	"Yes"	421	26	5	20	1	14	7	16	17	22	19	3.33	1.66	3.8	4.04	5.23	4.51	6.18
"5191"	"2013"	"2874"	"Whitman Elementary School"	"Public School"	"Tacoma"	"WA"	"98408"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	427	5	0	5	0	4	4	5	4	5	4	0.94	0.94	1.17	0.94	1.17	0.94	1.17
"5192"	"2013"	"3452"	"Whittier Elementary School"	"Public School"	"Tacoma"	"WA"	"98466"	"PIERCE"	"Tacoma School District"	27010	"PK-5"	"Yes"	472	12	3	9	0	7	5	7	6	6	10	1.48	1.06	1.48	1.27	1.27	2.12	2.54
"5193"	"2013"	"3246"	"Wilson High School"	"Public School"	"Tacoma"	"WA"	"98406"	"PIERCE"	"Tacoma School District"	27010	"9-12"	"Yes"	1263	15	6	24	2	18	24	18	21	18	17	1.43	1.9	1.43	1.66	1.43	1.35	1.19
"5194"	"2013"	"5032"	"Taholah Elementary & Middle School"	"Public School"	"Taholah"	"WA"	"98587"	"GRAYS HARBOR"	"Taholah School District"	14077	"K -8"	"Yes"	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5195"	"2013"	"3580"	"Taholah High School"	"Public School"	"Taholah"	"WA"	"98587"	"GRAYS HARBOR"	"Taholah School District"	14077	"9-12"	"Yes"	60	1	0	0	1	1	1	0	0	0	0	1.67	1.67	0	0	0	0	1.67
"5196"	"2013"	"8620"	"Cedar River Montessori School"	"Private School"	"Renton"	"WA"	"98058"	"KING"	"Tahoma School District"	17409	"P-9"	"Yes"	73	4	0	4	0	4	4	3	4	4	5	5.48	5.48	4.11	5.48	5.48	6.85	5.48
"5197"	"2013"	"801U"	"Blossoming Hill Montessori"	"Private School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"P-6"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5198"	"2013"	"3937"	"Cedar River Middle School"	"Public School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"6-7"	"Yes"	595	30	5	23	2	20	18	18	21	19	8	3.36	3.03	3.03	3.53	3.19	1.34	5.04
"5199"	"2013"	"3286"	"Lake Wilderness Elementary"	"Public School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"PK-5"	"Yes"	1033	36	6	30	0	19	19	20	23	19	33	1.84	1.84	1.94	2.23	1.84	3.19	3.48
"5200"	"2013"	"4415"	"Rock Creek Elementary"	"Public School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"PK-5"	"Yes"	910	50	7	40	3	26	26	29	31	31	39	2.86	2.86	3.19	3.41	3.41	4.29	5.49
"5201"	"2013"	"3589"	"Shadow Lake Elementary"	"Public School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"PK-5"	"Yes"	582	35	7	27	2	21	22	23	22	24	32	3.61	3.78	3.95	3.78	4.12	5.5	6.01
"5202"	"2013"	"4556"	"Tahoma Jr High"	"Public School"	"Ravensdale"	"WA"	"98051"	"KING"	"Tahoma School District"	17409	"8-9"	"Yes"	1216	55	10	42	4	39	37	27	32	21	0	3.21	3.04	2.22	2.63	1.73	0	4.52
"5203"	"2013"	"2849"	"Tahoma Senior High School"	"Public School"	"Kent"	"WA"	"98042"	"KING"	"Tahoma School District"	17409	"10-12"	"Yes"	1809	80	6	68	6	57	55	33	42	39	0	3.15	3.04	1.82	2.32	2.16	0	4.42
"5204"	"2013"	"4453"	"Glacier Park Elementary"	"Public School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"PK-5"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5205"	"2013"	"1711"	"Russell Ridge Center"	"Public School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"K -12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5206"	"2013"	"3341"	"Tahoma Middle School"	"Public School"	"Maple Valley"	"WA"	"98038"	"KING"	"Tahoma School District"	17409	"6-7"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5207"	"2013"	"2052"	"Tekoa Elementary School"	"Public School"	"Tekoa"	"WA"	"99033"	"WHITMAN"	"Tekoa School District"	38265	"PK-6"	"Yes"	93	5	0	5	0	3	3	3	2	3	5	3.23	3.23	3.23	2.15	3.23	5.38	5.38
"5208"	"2013"	"3418"	"Tekoa High School"	"Public School"	"Tekoa"	"WA"	"99033"	"WHITMAN"	"Tekoa School District"	38265	"7-12"	"Yes"	86	3	0	3	0	2	2	2	2	3	0	2.33	2.33	2.33	2.33	3.49	0	3.49
"5209"	"2013"	"2457"	"Parkside Elementary"	"Public School"	"Tenino"	"WA"	"98589"	"THURSTON"	"Tenino School District"	34402	"K -2"	"Yes"	272	12	6	7	0	7	7	6	7	7	8	2.57	2.57	2.21	2.57	2.57	2.94	4.41
"5210"	"2013"	"4238"	"Tenino Elementary School"	"Public School"	"Tenino"	"WA"	"98589"	"THURSTON"	"Tenino School District"	34402	"3-5"	"Yes"	282	31	0	28	3	15	15	18	18	21	20	5.32	5.32	6.38	6.38	7.45	7.09	10.99
"5211"	"2013"	"3509"	"Tenino High School"	"Public School"	"Tenino"	"WA"	"98589"	"THURSTON"	"Tenino School District"	34402	"9-12"	"Yes"	370	28	1	24	3	25	24	12	17	11	0	6.76	6.49	3.24	4.59	2.97	0	7.57
"5212"	"2013"	"3795"	"Tenino Middle School"	"Public School"	"Tenino"	"WA"	"98589"	"THURSTON"	"Tenino School District"	34402	"6-8"	"Yes"	289	33	6	25	4	26	27	15	17	14	5	9	9.34	5.19	5.88	4.84	1.73	11.42
"5213"	"2013"	"2514"	"Thorp Elem and Jr Sr High"	"Public School"	"Thorp"	"WA"	"98946"	"KITTITAS"	"Thorp School District"	19400	"K -12"	"Yes"	118	10	1	8	1	6	6	5	8	6	10	5.08	5.08	4.24	6.78	5.08	8.47	8.47
"5214"	"2013"	"5190"	"Cowlitz Prairie Academy (Toledo Alternative Options)"	"Public School"	"Toledo"	"WA"	"98591"	"LEWIS"	"Toledo School District"	21237	"7-12"	"Yes"	45	2	0	2	0	1	0	1	0	0	1	2.22	0	2.22	0	0	2.22	4.44
"5215"	"2013"	"2998"	"Toledo Elementary School"	"Public School"	"Toledo"	"WA"	"98591"	"LEWIS"	"Toledo School District"	21237	"PK-5"	"Yes"	283	5	2	3	0	1	1	1	2	1	5	0.35	0.35	0.35	0.71	0.35	1.77	1.77
"5216"	"2013"	"2616"	"Toledo High School"	"Public School"	"Toledo"	"WA"	"98591"	"LEWIS"	"Toledo School District"	21237	"9-12"	"Yes"	266	7	0	7	0	7	7	7	7	7	7	2.63	2.63	2.63	2.63	2.63	2.63	2.63
"5217"	"2013"	"3977"	"Toledo Middle School"	"Public School"	"Toledo"	"WA"	"98591"	"LEWIS"	"Toledo School District"	21237	"6-8"	"Yes"	172	2	0	2	0	2	2	2	2	2	2	1.16	1.16	1.16	1.16	1.16	1.16	1.16
"5218"	"2013"	"8127"	"Peaceful Valley Christian School"	"Private School"	"Tonasket"	"WA"	"98855"	"OKANOGAN"	"Tonasket School District"	24404	"1-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5219"	"2013"	"3176"	"Tonasket Elementary School"	"Public School"	"Tonasket"	"WA"	"98855"	"OKANOGAN"	"Tonasket School District"	24404	"PK-5"	"Yes"	512	33	5	24	4	10	11	12	12	14	27	1.95	2.15	2.34	2.34	2.73	5.27	6.45
"5220"	"2013"	"2679"	"Tonasket High School"	"Public School"	"Tonasket"	"WA"	"98855"	"OKANOGAN"	"Tonasket School District"	24404	"9-12"	"Yes"	339	27	5	19	5	18	16	13	17	15	0	5.31	4.72	3.83	5.01	4.42	0	7.96
"5221"	"2013"	"4196"	"Tonasket Middle School"	"Public School"	"Tonasket"	"WA"	"98855"	"OKANOGAN"	"Tonasket School District"	24404	"6-8"	"Yes"	236	21	3	14	4	12	11	10	13	15	5	5.08	4.66	4.24	5.51	6.36	2.12	8.9
"5222"	"2013"	"1508"	"Eagle High School"	"Public School"	"Toppenish"	"WA"	"98948"	"YAKIMA"	"Toppenish School District"	39202	"6-12"	"Yes"	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5223"	"2013"	"2608"	"Garfield Elementary School"	"Public School"	"Toppenish"	"WA"	"98948"	"YAKIMA"	"Toppenish School District"	39202	"K -5"	"Yes"	427	5	1	4	0	3	3	3	3	3	4	0.7	0.7	0.7	0.7	0.7	0.94	1.17
"5224"	"2013"	"4106"	"Kirkwood Elementary School"	"Public School"	"Toppenish"	"WA"	"98948"	"YAKIMA"	"Toppenish School District"	39202	"K -5"	"Yes"	617	5	1	4	0	4	4	3	5	1	5	0.65	0.65	0.49	0.81	0.16	0.81	0.81
"5225"	"2013"	"2635"	"Lincoln Elementary School"	"Public School"	"Toppenish"	"WA"	"98948"	"YAKIMA"	"Toppenish School District"	39202	"K -5"	"Yes"	425	6	0	6	0	3	3	3	3	1	6	0.71	0.71	0.71	0.71	0.24	1.41	1.41
"5226"	"2013"	"2900"	"Toppenish High School"	"Public School"	"Toppenish"	"WA"	"98948"	"YAKIMA"	"Toppenish School District"	39202	"9-12"	"Yes"	819	3	0	3	0	2	1	1	2	1	0	0.24	0.12	0.12	0.24	0.12	0	0.37
"5227"	"2013"	"2264"	"Toppenish Middle School"	"Public School"	"Toppenish"	"WA"	"98948"	"YAKIMA"	"Toppenish School District"	39202	"6-8"	"Yes"	777	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0.13	0	0.13
"5228"	"2013"	"4588"	"Valley View Elementary"	"Public School"	"Toppenish"	"WA"	"98948"	"YAKIMA"	"Toppenish School District"	39202	"K -5"	"Yes"	398	8	0	8	0	4	4	3	3	2	8	1.01	1.01	0.75	0.75	0.5	2.01	2.01
"5229"	"2013"	"2160"	"Touchet Elem and High School"	"Public School"	"Touchet"	"WA"	"99360"	"WALLA WALLA"	"Touchet School District"	36300	"K -12"	"Yes"	230	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0.87	0.87
"5230"	"2013"	"4264"	"Toutle Lake Elementary"	"Public School"	"Toutle"	"WA"	"98649"	"COWLITZ"	"Toutle Lake School District"	8130	"K -6"	"Yes"	299	23	0	22	1	11	12	11	11	4	20	3.68	4.01	3.68	3.68	1.34	6.69	7.69
"5231"	"2013"	"2560"	"Toutle Lake High School"	"Public School"	"Toutle"	"WA"	"98649"	"COWLITZ"	"Toutle Lake School District"	8130	"7-12"	"Yes"	304	12	3	6	4	9	8	3	4	3	0	2.96	2.63	0.99	1.32	0.99	0	3.95
"5232"	"2013"	"3062"	"Trout Lake Elementary"	"Public School"	"Trout Lake"	"WA"	"98650"	"KLICKITAT"	"Trout Lake School District"	20400	"K -4"	"Yes"	82	14	0	13	1	10	10	11	10	12	10	12.2	12.2	13.41	12.2	14.63	12.2	17.07
"5233"	"2013"	"2676"	"Trout Lake School"	"Public School"	"Trout Lake"	"WA"	"98650"	"KLICKITAT"	"Trout Lake School District"	20400	"5-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5234"	"2013"	"8240"	"Academy Schools / Children’s Academy"	"Private School"	"Tukwila"	"WA"	"98168"	"KING"	"Tukwila School District"	17406	"P-12"	"Yes"	34	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2.94	0	2.94
